1.366350076672324665e-01,1.112363704634844463e-01,1.339212912096698904e-02,5.778211589450462649e-01,8.851404264370461572e-01
7.437225589733631459e-01,2.547020416807456167e-01,2.343449692834657094e-01,8.759396904872712719e-01,6.622727668179633209e-01
5.167722546008449713e-01,9.902158986952342978e-01,1.056406603398443167e-01,4.566225447510064983e-01,7.131079743728117037e-01
9.659607964664113089e-01,7.993249209474435624e-01,3.204192085312462801e-01,3.695718040873253729e-01,6.330915420412281946e-01
1.002471211395964401e-01,3.990461843408212861e-01,4.697752493410538577e-01,5.286187040064301845e-01,6.726498818030043347e-01
3.381146146460995983e-01,4.809544178219907762e-01,7.336717105986687582e-01,9.645360085213358081e-01,4.450129164288745831e-01
1.970913711086702547e-01,6.164583000801928669e-01,3.495463291277387530e-01,3.870874369529335723e-01,7.103134588377938430e-01
1.461044264185171748e-01,4.562522702634507210e-01,1.062316087471639747e-01,7.034099472831057964e-01,7.714850625048773614e-01
8.654288412996148372e-01,9.407385104667377318e-01,8.939343519178253317e-01,5.925706431294327503e-01,3.444844080434128486e-01
9.383329371873163627e-01,7.535384948039876019e-01,2.867575283677661346e-01,3.820242611665709553e-01,6.531167718294361713e-01
3.599875870838071812e-01,3.190758699213354088e-01,3.047487672287053639e-01,4.694899942732855269e-01,7.404735125993905376e-01
8.253443604540600109e-02,1.884114537258925193e-01,1.042152462358817422e-01,2.222790588886982555e-01,9.145110601765467084e-01
6.463919432532514442e-01,7.409763801468324251e-01,2.658397346148301255e-01,7.999813084231678362e-01,6.032714950369689744e-01
5.281242578649271158e-01,7.465825438646536139e-01,2.765716527506201228e-02,9.970977489192869303e-01,6.685448072080681925e-01
4.639941781097887130e-01,7.999739193779056290e-01,5.725958401089880079e-01,9.140549373989239612e-01,4.634339198986701658e-01
5.231798262931315335e-01,1.492436841881635834e-01,8.989678006747924277e-01,6.509310612988928879e-01,4.741981000547700331e-01
5.562281665032586808e-03,9.022228286949496301e-01,8.885986427648588926e-01,7.646440286482323323e-01,3.911012856003383553e-01
3.874177655117864161e-01,3.417832796074071755e-02,3.615945837680965003e-01,2.940831513905386441e-01,7.920463790127146853e-01
1.366165311365492574e-01,6.817795521579651519e-01,3.928759452045422762e-01,5.044914404849258904e-01,6.646736533925849955e-01
9.493971205307917272e-01,2.043742861904082053e-01,7.569614725158524404e-01,7.792960848000721752e-01,4.606882546371705023e-01
5.931319766239735447e-01,5.649041310206297517e-01,6.463791161363081628e-01,4.386178941134591946e-01,5.534065986340859222e-01
2.502581611961623986e-01,6.495076675978229686e-01,2.422706811750674483e-01,8.856570989323461207e-01,6.425959835227388339e-01
4.037606179269767059e-01,1.132546463737024167e-01,7.314381165395622553e-02,1.161588165009630469e-02,9.532014263747605742e-01
4.315171381096247760e-01,7.088309015641847122e-01,6.989835521636952320e-01,6.936611398927321481e-01,4.733233936768054262e-01
9.601771707345323481e-01,2.650153246973274701e-02,3.636168838120885649e-01,5.542239678126713587e-01,6.900107816863524368e-01
8.460062764170985794e-01,6.904657810042311716e-01,1.905724970136244423e-01,3.791136598192567098e-01,7.095611261202793285e-01
3.840057984144036318e-01,5.435224690507023393e-01,4.679140060833258952e-01,4.785331853257438484e-01,6.383510005542145649e-01
1.749223978533379631e-01,3.989825270475784169e-01,8.784622391858915025e-01,3.420958153599207296e-01,5.393772797021970655e-01
8.679184429305673021e-01,3.308523770194706781e-01,1.218033014804057457e-01,9.682285372348519159e-01,6.671874280672834834e-01
9.264863089913721872e-01,2.512249502314071181e-01,3.772916832335641013e-01,9.866455527798517755e-01,5.668027588777975190e-01
6.330435735276257470e-01,9.378385043136990840e-01,3.563407228389684489e-01,8.556661628765742655e-01,5.281509633174992224e-01
5.769760357621238622e-01,5.378590575082274894e-01,3.598475954636165541e-01,4.161042837430768415e-01,6.788916705276278885e-01
2.984918640471768692e-01,6.672946340927693454e-01,5.263882539565667429e-04,4.148951628374819567e-02,9.055324383895350104e-01
2.355688621217844059e-01,1.806768291689491157e-01,7.453836394428409173e-01,5.762732342272486319e-01,5.715986673782215144e-01
8.501107985727675009e-01,7.229367719391962543e-01,7.772034522194359862e-01,2.579702879799332660e-01,4.925444140710073526e-01
8.149672921499022671e-01,6.205124714258419827e-01,6.394053640567504138e-01,4.578479121941892993e-01,5.251873718135873226e-01
1.602592831177011012e-01,1.637556880564051687e-01,7.004667145513129300e-01,2.999263876769466819e-01,6.549876779423546846e-01
7.775697747620251565e-01,1.590964242122037131e-01,8.618613420168351746e-01,4.913610212678265476e-01,4.983922887487921005e-01
7.096008268656959217e-01,9.368825223023354853e-01,3.870780458936947666e-01,3.728818277680889803e-02,6.761619419300293199e-01
7.138154709378020657e-01,2.008651439002933081e-01,1.787266616582503520e-01,1.605509818407290235e-01,8.409162134243296505e-01
8.108738552169998393e-01,4.188601932346580625e-02,4.414139053193609774e-01,1.764699930373173631e-01,7.462728087566592450e-01
3.026632388999533907e-01,5.587560683805351536e-01,1.892962471887639220e-01,5.181345950993346827e-01,7.474879542796856180e-01
9.192190451845775323e-01,5.313010044267051368e-01,6.286160293347438088e-01,8.322833181372620848e-01,4.570955147874249391e-01
3.923617739173657082e-02,2.666035395586935364e-01,9.914932400710776417e-01,9.605470443843308059e-01,3.984510484403618324e-01
1.939672333881735655e-01,1.038926762771972268e-01,8.417889923182038103e-01,1.735246282640455773e-01,6.294791804992094786e-01
9.728370944475162041e-02,5.512151018799880120e-01,4.109043318054909077e-01,7.346347223238303137e-02,7.675056436356176848e-01
5.014703974711147705e-01,5.318787077373859917e-01,3.772250462206400146e-01,2.082225731594402607e-01,7.216265015876258682e-01
7.175941390500711892e-01,3.146676377953159243e-01,6.563436174416833468e-01,4.824671349922842190e-01,5.658386839168328963e-01
7.997735634531392135e-01,9.601184570439555976e-01,3.138324824476546038e-02,6.495041907254667235e-01,6.837300792648733916e-01
5.739156785761986290e-01,1.075119828066636307e-01,4.291001772340267140e-01,1.049741074011780739e-01,7.767405614027175220e-01
5.150497871744558198e-01,7.001742933734429464e-01,2.795695287689039521e-01,3.195138474848643328e-01,7.128851322463917173e-01
7.851205398477153485e-01,8.442806722159669208e-01,3.231984869058324161e-02,3.612848179084778844e-01,7.600916848522872860e-01
3.308962609102235053e-01,3.736709166324703180e-02,6.839137932676208065e-01,1.801681509178588714e-01,6.896353045681780092e-01
1.175939470118415597e-01,8.575713146962284927e-01,6.533743913490681621e-01,3.011269736317107037e-01,5.773134996986196699e-01
7.839739703492892842e-01,6.728251733902669285e-01,3.837920413178204093e-01,7.830016002235655748e-01,5.571386430799071254e-01
